onboard,engage,source,target,t,intimacy
True,True,0,15,86,0.8874492252651535
True,True,0,23,86,0.8874492252651535
True,True,0,33,86,0.8874492252651535
True,True,0,33,86,0.8874492252651535
True,True,0,33,86,0.8874492252651535
True,True,0,68,86,0.8874492252651535
True,True,3,34,86,0.8874492252651535
True,True,3,57,86,0.8874492252651535
True,True,5,31,86,0.8874492252651535
True,True,17,24,86,0.8874492252651535
True,True,17,44,86,0.8874492252651535
True,True,20,40,86,0.8874492252651535
True,True,28,73,86,0.8874492252651535
True,True,42,41,86,0.8874492252651535
True,True,48,18,86,0.8874492252651535
True,True,48,30,86,0.8874492252651535
True,True,48,74,86,0.8874492252651535
True,True,71,5,86,0.8874492252651535
True,True,0,3,86,0.896323717517805
True,True,0,3,86,0.896323717517805
True,True,0,5,86,0.896323717517805
True,True,0,17,86,0.896323717517805
True,True,0,17,86,0.896323717517805
True,True,0,20,86,0.896323717517805
True,True,0,20,86,0.896323717517805
True,True,0,28,86,0.896323717517805
True,True,0,42,86,0.896323717517805
True,True,0,42,86,0.896323717517805
True,True,0,48,86,0.896323717517805
True,True,0,48,86,0.896323717517805
True,True,0,48,86,0.896323717517805
True,True,0,71,86,0.896323717517805
True,True,30,3,86,0.896323717517805
True,True,30,24,86,0.896323717517805
True,True,33,3,86,0.896323717517805
True,True,45,37,86,0.896323717517805
True,True,45,67,86,0.896323717517805
True,True,47,13,86,0.896323717517805
True,True,62,43,86,0.896323717517805
True,True,62,48,86,0.896323717517805
True,True,62,65,86,0.896323717517805
True,True,63,3,86,0.896323717517805
True,True,63,6,86,0.896323717517805
True,True,63,62,86,0.896323717517805
True,True,65,49,86,0.896323717517805
True,True,66,17,86,0.896323717517805
True,True,72,52,86,0.896323717517805
True,True,0,30,86,0.9052869546929831
True,True,0,30,86,0.9052869546929831
True,True,0,33,86,0.9052869546929831
True,True,0,45,86,0.9052869546929831
True,True,0,45,86,0.9052869546929831
True,True,0,47,86,0.9052869546929831
True,True,0,62,86,0.9052869546929831
True,True,0,62,86,0.9052869546929831
True,True,0,62,86,0.9052869546929831
True,True,0,63,86,0.9052869546929831
True,True,0,63,86,0.9052869546929831
True,True,0,63,86,0.9052869546929831
True,True,0,65,86,0.9052869546929831
True,True,0,66,86,0.9052869546929831
True,True,0,72,86,0.9052869546929831
True,True,40,31,86,0.914339824239913
True,True,40,55,86,0.914339824239913
True,True,49,60,86,0.914339824239913
True,True,0,40,86,0.9234832224823122
True,True,0,40,86,0.9234832224823122
True,True,0,49,86,0.9234832224823122
True,True,2,27,86,0.9234832224823122
True,True,2,51,86,0.9234832224823122
True,True,4,3,86,0.9234832224823122
True,True,10,78,86,0.9234832224823122
True,True,0,2,86,0.9327180547071353
True,True,0,2,86,0.9327180547071353
True,True,0,2,86,0.9327180547071353
True,True,0,4,86,0.9327180547071353
True,True,0,10,86,0.9327180547071353
True,True,0,10,86,0.9327180547071353
True,True,50,7,86,0.9327180547071353
True,True,53,14,86,0.9327180547071353
True,True,53,16,86,0.9327180547071353
True,True,53,54,86,0.9327180547071353
True,True,76,3,86,0.9327180547071353
True,True,76,15,86,0.9327180547071353
True,True,0,50,86,0.9420452352542067
True,True,0,53,86,0.9420452352542067
True,True,0,53,86,0.9420452352542067
True,True,0,53,86,0.9420452352542067
True,True,0,76,86,0.9420452352542067
True,True,0,76,86,0.9420452352542067
True,True,8,38,86,0.9420452352542067
True,True,12,44,86,0.9420452352542067
True,True,53,35,86,0.9420452352542067
True,True,62,36,86,0.9420452352542067
True,True,77,19,86,0.9420452352542067
True,True,77,47,86,0.9420452352542067
True,True,0,8,86,0.9514656876067488
True,True,0,12,86,0.9514656876067488
True,True,0,53,86,0.9514656876067488
True,True,0,62,86,0.9514656876067488
True,True,0,77,86,0.9514656876067488
True,True,0,77,86,0.9514656876067488
True,True,43,32,86,0.9514656876067488
True,True,54,63,86,0.9514656876067488
True,True,0,43,86,0.9609803444828162
True,True,0,43,86,0.9609803444828162
True,True,0,54,86,0.9609803444828162
True,True,51,74,86,0.9609803444828162
True,True,59,76,86,0.9609803444828162
True,True,0,9,86,0.9705901479276444
True,True,0,51,86,0.9705901479276444
True,True,0,59,86,0.9705901479276444
True,True,2,36,86,0.9705901479276444
True,True,7,1,86,0.9705901479276444
True,True,26,31,86,0.9705901479276444
True,True,26,79,86,0.9705901479276444
True,True,38,27,86,0.9705901479276444
True,True,38,56,86,0.9705901479276444
True,True,0,2,86,0.9802960494069208
True,True,0,7,86,0.9802960494069208
True,True,0,26,86,0.9802960494069208
True,True,0,26,86,0.9802960494069208
True,True,0,38,86,0.9802960494069208
True,True,0,38,86,0.9802960494069208
True,True,7,18,86,0.9802960494069208
True,True,16,51,86,0.9802960494069208
True,True,66,36,86,0.9802960494069208
True,True,66,64,86,0.9802960494069208
True,True,71,1,86,0.9802960494069208
True,True,71,4,86,0.9802960494069208
True,True,84,47,86,0.9802960494069208
True,True,84,75,86,0.9802960494069208
True,True,0,7,86,0.9900990099009901
True,True,0,16,86,0.9900990099009901
True,True,0,66,86,0.9900990099009901
True,True,0,66,86,0.9900990099009901
True,True,0,71,86,0.9900990099009901
True,True,0,71,86,0.9900990099009901
True,True,0,84,86,0.9900990099009901
True,True,0,84,86,0.9900990099009901
True,True,3,7,86,0.9900990099009901
True,True,3,48,86,0.9900990099009901
True,True,3,50,86,0.9900990099009901
True,True,11,36,86,0.9900990099009901
True,True,11,54,86,0.9900990099009901
True,True,11,83,86,0.9900990099009901
True,True,35,19,86,0.9900990099009901
True,True,35,63,86,0.9900990099009901
True,True,45,3,86,0.9900990099009901
True,True,45,70,86,0.9900990099009901
True,True,85,72,86,0.9900990099009901
True,True,1,0,87,0.0429223239966313
True,True,0,1,87,0.0429223239966313
True,True,0,1,87,0.0
True,True,2,0,87,0.0429223239966313
True,True,0,2,87,0.0429223239966313
True,True,2,1,87,0.9572621482365443
True,True,1,2,87,0.0429223239966313
True,True,0,2,87,0.0
True,True,3,4,87,1.0341571967547605
True,True,3,8,87,0.4556291183304898
True,True,0,3,87,0.4601854095137947
True,True,0,3,87,0.4601854095137947
True,True,7,6,87,0.4601854095137947
True,True,0,7,87,0.4647872636089327
True,True,8,2,87,0.4647872636089327
True,True,8,9,87,0.4647872636089327
True,True,0,8,87,0.46943513624502203
True,True,0,8,87,0.46943513624502203
True,True,5,0,87,0.9970737853001397
True,True,5,3,87,0.48365949030838246
True,True,5,14,87,0.48365949030838246
True,True,10,6,87,0.48365949030838246
True,True,10,9,87,0.48365949030838246
True,True,15,7,87,0.48365949030838246
True,True,0,5,87,0.48849608521146626
True,True,0,5,87,0.48849608521146626
True,True,0,5,87,0.48849608521146626
True,True,0,10,87,0.48849608521146626
True,True,0,10,87,0.48849608521146626
True,True,0,15,87,0.48849608521146626
True,True,2,6,87,0.4933810460635809
True,True,2,10,87,0.4933810460635809
True,True,2,13,87,1.0894391037921851
True,True,10,3,87,0.4933810460635809
True,True,0,2,87,0.4983148565242167
True,True,0,2,87,0.4983148565242167
True,True,0,2,87,0.4983148565242167
True,True,0,10,87,0.4983148565242167
True,True,18,5,87,0.5032980050894589
True,True,18,17,87,0.5032980050894589
True,True,0,18,87,0.5083309851403535
True,True,0,18,87,0.5083309851403535
True,True,2,17,87,0.5083309851403535
True,True,0,2,87,0.513414294991757
True,True,5,7,87,0.513414294991757
True,True,5,11,87,0.513414294991757
True,True,15,10,87,0.513414294991757
True,True,15,14,87,0.513414294991757
True,True,16,18,87,0.513414294991757
True,True,0,5,87,0.5185484379416745
True,True,0,5,87,0.5185484379416745
True,True,0,5,87,0.5185484379416745
True,True,0,15,87,0.5185484379416745
True,True,0,15,87,0.5185484379416745
True,True,0,16,87,0.5185484379416745
True,True,2,22,87,0.5289712615443022
True,True,0,2,87,0.5342609741597452
True,True,2,15,87,0.5342609741597452
True,True,2,16,87,0.5342609741597452
True,True,23,5,87,0.5342609741597452
True,True,23,22,87,0.5342609741597452
True,True,0,2,87,0.5396035839013427
True,True,0,2,87,0.5396035839013427
True,True,0,23,87,0.5396035839013427
True,True,0,23,87,0.5396035839013427
True,True,2,7,87,0.544999619740356
True,True,2,23,87,0.544999619740356
True,True,10,19,87,0.544999619740356
True,True,14,13,87,0.544999619740356
True,True,0,2,87,0.5504496159377597
True,True,0,2,87,0.5504496159377597
True,True,0,10,87,0.5504496159377597
True,True,0,14,87,0.5504496159377597
True,True,15,17,87,0.5504496159377597
True,True,15,25,87,0.5504496159377597
True,True,26,16,87,0.5504496159377597
True,True,26,24,87,0.5504496159377597
True,True,26,25,87,0.5504496159377597
True,True,0,15,87,0.5559541120971373
True,True,0,15,87,0.5559541120971373
True,True,0,26,87,0.5559541120971373
True,True,0,26,87,0.5559541120971373
True,True,0,26,87,0.5559541120971373
True,True,23,3,87,0.5615136532181086
True,True,23,19,87,0.5615136532181086
True,True,0,23,87,0.5671287897502897
True,True,0,23,87,0.5671287897502897
True,True,20,0,87,2.1188073926224664
True,True,20,8,87,0.5728000776477926
True,True,0,20,87,0.5785280784242706
True,True,0,20,87,0.5785280784242706
True,True,3,2,87,0.5785280784242706
True,True,3,20,87,0.5785280784242706
True,True,3,25,87,0.5785280784242706
True,True,9,15,87,0.5785280784242706
True,True,9,17,87,0.5785280784242706
True,True,0,3,87,0.5843133592085132
True,True,0,3,87,0.5843133592085132
True,True,0,3,87,0.5843133592085132
True,True,0,3,87,0.5843133592085132
True,True,0,9,87,0.5843133592085132
True,True,0,9,87,0.5843133592085132
True,True,4,29,87,0.5901564928005983
True,True,4,31,87,0.5901564928005983
True,True,27,4,87,1.2420564122032174
True,True,27,16,87,0.5901564928005983
True,True,0,4,87,0.5960580577286043
True,True,0,4,87,0.5960580577286043
True,True,0,27,87,0.5960580577286043
True,True,0,27,87,0.5960580577286043
True,True,2,4,87,1.309031398843371
True,True,6,19,87,0.5960580577286043
True,True,34,12,87,0.5960580577286043
True,True,0,2,87,0.6020186383058904
True,True,0,2,87,0.6020186383058904
True,True,0,6,87,0.6020186383058904
True,True,0,34,87,0.6020186383058904
True,True,3,19,87,0.6020186383058904
True,True,3,33,87,0.6020186383058904
True,True,16,32,87,0.6020186383058904
True,True,0,3,87,0.6080388246889493
True,True,0,3,87,0.6080388246889493
True,True,0,16,87,0.6080388246889493
True,True,9,23,87,0.6080388246889493
True,True,26,18,87,0.6080388246889493
True,True,37,1,87,0.6080388246889493
True,True,37,23,87,0.6080388246889493
True,True,37,29,87,0.6080388246889493
True,True,0,9,87,0.6141192129358388
True,True,0,26,87,0.6141192129358388
True,True,0,37,87,0.6141192129358388
True,True,0,37,87,0.6141192129358388
True,True,0,37,87,0.6141192129358388
True,True,29,30,87,0.6141192129358388
True,True,0,29,87,0.6202604050651972
True,True,14,23,87,0.6202604050651972
True,True,0,14,87,0.6264630091158492
True,True,36,5,87,0.6264630091158492
True,True,38,9,87,1.304832679364891
True,True,39,4,87,0.6264630091158492
True,True,0,36,87,0.6327276392070077
True,True,0,38,87,0.6327276392070077
True,True,0,39,87,0.6327276392070077
True,True,9,21,87,0.6327276392070077
True,True,22,1,87,0.6327276392070077
True,True,22,14,87,0.6327276392070077
True,True,24,5,87,0.6327276392070077
True,True,28,0,87,0.6327276392070077
True,True,28,42,87,0.6327276392070077
True,True,30,23,87,1.6228266491079977
True,True,0,9,87,0.6390549155990778
True,True,0,22,87,0.6390549155990778
True,True,0,22,87,0.6390549155990778
True,True,0,24,87,0.6390549155990778
True,True,0,28,87,0.6390549155990778
True,True,0,28,87,0.6390549155990778
True,True,0,30,87,0.6390549155990778
True,True,14,17,87,0.6390549155990778
True,True,26,33,87,0.6390549155990778
True,True,36,28,87,0.6390549155990778
True,True,39,25,87,0.6390549155990778
True,True,39,30,87,0.6390549155990778
True,True,0,14,87,0.6454454647550686
True,True,0,26,87,0.6454454647550686
True,True,0,36,87,0.6454454647550686
True,True,0,39,87,0.6454454647550686
True,True,0,39,87,0.6454454647550686
True,True,8,40,87,0.6454454647550686
True,True,32,0,87,0.6454454647550686
True,True,0,8,87,0.6518999194026193
True,True,0,32,87,0.6518999194026193
True,True,4,14,87,0.6518999194026193
True,True,4,26,87,0.6518999194026193
True,True,5,30,87,0.6518999194026193
True,True,5,45,87,0.6518999194026193
True,True,10,7,87,0.6518999194026193
True,True,26,15,87,0.6518999194026193
True,True,26,23,87,0.6518999194026193
True,True,40,44,87,0.6518999194026193
True,True,42,7,87,0.6518999194026193
True,True,42,25,87,0.6518999194026193
True,True,42,30,87,0.6518999194026193
True,True,42,43,87,1.5305625186750487
True,True,0,4,87,0.6584189185966455
True,True,0,4,87,0.6584189185966455
True,True,0,5,87,0.6584189185966455
True,True,0,5,87,0.6584189185966455
True,True,0,10,87,0.6584189185966455
True,True,0,26,87,0.6584189185966455
True,True,0,26,87,0.6584189185966455
True,True,0,27,87,0.6584189185966455
True,True,0,40,87,0.6584189185966455
True,True,0,42,87,0.6584189185966455
True,True,0,42,87,0.6584189185966455
True,True,0,42,87,0.6584189185966455
True,True,0,42,87,0.6584189185966455
True,True,31,24,87,0.6584189185966455
True,True,43,16,87,0.6584189185966455
True,True,43,41,87,0.6584189185966455
True,True,0,31,87,0.665003107782612
True,True,0,43,87,0.665003107782612
True,True,0,43,87,0.665003107782612
True,True,9,7,87,1.6164687953893606
True,True,9,20,87,0.665003107782612
True,True,17,6,87,0.665003107782612
True,True,17,20,87,0.665003107782612
True,True,35,0,87,0.665003107782612
True,True,35,7,87,0.665003107782612
True,True,38,1,87,0.665003107782612
True,True,38,21,87,0.665003107782612
True,True,38,31,87,0.665003107782612
True,True,0,9,87,0.6716531388604381
True,True,0,9,87,0.6716531388604381
True,True,0,17,87,0.6716531388604381
True,True,0,17,87,0.6716531388604381
True,True,0,35,87,0.6716531388604381
True,True,0,35,87,0.6716531388604381
True,True,0,38,87,0.6716531388604381
True,True,0,38,87,0.6716531388604381
True,True,0,38,87,0.6716531388604381
True,True,12,22,87,0.6716531388604381
True,True,22,9,87,0.6716531388604381
True,True,22,13,87,0.6716531388604381
True,True,24,38,87,0.6716531388604381
True,True,24,43,87,0.6716531388604381
True,True,25,14,87,0.6716531388604381
True,True,25,35,87,0.6716531388604381
True,True,25,37,87,0.6716531388604381
True,True,25,41,87,0.6716531388604381
True,True,25,45,87,0.6716531388604381
True,True,34,39,87,0.6716531388604381
True,True,34,46,87,0.6716531388604381
True,True,35,46,87,0.6716531388604381
True,True,0,12,87,0.6783696702490425
True,True,0,22,87,0.6783696702490425
True,True,0,22,87,0.6783696702490425
True,True,0,24,87,0.6783696702490425
True,True,0,24,87,0.6783696702490425
True,True,0,25,87,0.6783696702490425
True,True,0,25,87,0.6783696702490425
True,True,0,25,87,0.6783696702490425
True,True,0,25,87,0.6783696702490425
True,True,0,25,87,0.6783696702490425
True,True,0,34,87,0.6783696702490425
True,True,0,34,87,0.6783696702490425
True,True,0,35,87,0.6783696702490425
True,True,39,33,87,0.6783696702490425
True,True,0,38,87,0.685153366951533
True,True,0,39,87,0.685153366951533
True,True,14,33,87,0.685153366951533
True,True,24,12,87,0.685153366951533
True,True,0,14,87,0.6920049006210482
True,True,0,24,87,0.6920049006210482
True,True,12,5,87,0.6920049006210482
True,True,13,36,87,0.6920049006210482
True,True,13,39,87,0.6920049006210482
True,True,13,46,87,0.6920049006210482
True,True,21,10,87,0.6920049006210482
True,True,21,15,87,0.6920049006210482
True,True,0,12,87,0.6989249496272587
True,True,0,13,87,0.6989249496272587
True,True,0,13,87,0.6989249496272587
True,True,0,13,87,0.6989249496272587
True,True,0,21,87,0.6989249496272587
True,True,0,21,87,0.6989249496272587
True,True,17,45,87,0.6989249496272587
True,True,0,17,87,0.7059141991235313
True,True,11,13,87,0.7059141991235313
True,True,19,11,87,0.7059141991235313
True,True,36,12,87,0.7059141991235313
True,True,36,52,87,0.7059141991235313
True,True,51,34,87,0.7059141991235313
True,True,51,43,87,0.7059141991235313
True,True,0,11,87,0.7129733411147666
True,True,0,19,87,0.7129733411147666
True,True,0,36,87,0.7129733411147666
True,True,0,36,87,0.7129733411147666
True,True,0,51,87,0.7129733411147666
True,True,0,51,87,0.7129733411147666
True,True,17,30,87,0.7129733411147666
True,True,25,16,87,0.7129733411147666
True,True,25,46,87,0.7129733411147666
True,True,26,48,87,0.7129733411147666
True,True,0,2,87,0.7201030745259143
True,True,0,17,87,0.7201030745259143
True,True,0,25,87,0.7201030745259143
True,True,0,25,87,0.7201030745259143
True,True,0,26,87,0.7201030745259143
True,True,19,3,87,0.7201030745259143
True,True,19,42,87,0.7201030745259143
True,True,30,26,87,0.7201030745259143
True,True,43,22,87,1.662148309780121
True,True,50,28,87,0.7201030745259143
